id,url,parent_id, Status Code, Status, Indexability, Indexability Status, Title 1, Word Count, Hash, Response Time, Last Modified, Redirect URL, Redirect Type
oc168,/about/infooc/news/press/details?NewsID=969&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",811, cb496ee9f80224ad7cb6df6e237884a9,1.563,,, 
oc169,/news?NewsID=2332&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News ",2453, 5181257caffdda0378604b3e4762004e,1.758,,, 
oc170,/about/infooc/news/press/details?NewsID=963&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",363, 4f081277bba32dbe44386b4ec70c1e23,1.409,,, 
oc171,/about/infooc/news/press/details?NewsID=966&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",855, 690ddebe411aabb8070a0c4da0d3c3e1,0.95,,, 
oc172,/about/infooc/news/press/details?NewsID=964&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",518, 290d42f759e3376d938bf99a222df19f,1.222,,, 
oc173,/about/infooc/news/press/details?NewsID=849&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",499, 2b8275e6cab8dbec694726dbc9b515b5,1.296,,, 
oc174,/about/infooc/news/press/details?NewsID=845&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",613, 8371df2c0d753e05bc627e650591ece5,1.561,,, 
oc175,/about/infooc/news/press/details?NewsID=867&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",424, e55a16277f7f8d1001cd397a4a265424,1.456,,, 
oc176,/about/infooc/news/press/details?NewsID=848&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",447, bb5b469c93c1e22b36393e0b8a21333b,1.311,,, 
oc177,/about/infooc/news/press/details?NewsID=861&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",408, a8c4336412848dfde4f41f9afc69b42b,1.266,,, 
oc178,/about/infooc/news/press/details?NewsID=846&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",717, 3650e2bc129fb25002ffe4bfd01ef973,0.814,,, 
oc179,/about/infooc/news/press/details?NewsID=868&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",524, 82a53db610a9bd95fb3b6cbb6ac94399,1.101,,, 
oc180,/about/infooc/news/press/details?NewsID=982&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",463, f5c6642c3cd1adc36e51063c3f0a8128,1.227,,, 
oc181,/about/infooc/news/press/details?NewsID=864&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",269, 290556271920f9f2832d1b9c46772dd1,0.939,,, 
oc182,/about/infooc/news/press/details?NewsID=960&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",472, 946a51e7bde06363585363a3a12729ed,1.28,,, 
oc183,/about/infooc/news/press/details?NewsID=842&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",531, 7fce0bbe4fcb4ea6353828013203aa67,1.435,,, 
oc184,/about/infooc/news/press/details?NewsID=843&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",329, 1b67fcc9b2fa964f249c3bf0ab065fff,1.43,,, 
oc185,/about/infooc/news/press/details?NewsID=1006&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",360, 6b843ed0e80e35b4bffd40f4ffabe264,1.211,,, 
oc186,/about/infooc/news/press/details?NewsID=988&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",780, 80b73cf97288e4594ef69ac486e156bc,1.55,,, 
oc187,/about/infooc/news/press/details?NewsID=948&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",483, 9ddf8e1ed68513914e68c546b0207435,1.811,,, 
oc188,/about/infooc/news/press/details?NewsID=1000&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",535, d512456bc1c1485fd8234d8b53c9987e,1.264,,, 
oc189,/about/infooc/news/press/details?NewsID=942&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",581, ba1fc14be2372eefcddde163b54255e3,1.244,,, 
oc190,/about/infooc/news/press/details?NewsID=1002&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",569, e8c04b78a46cc61c2619789f491b84b6,1.327,,, 
oc191,/about/infooc/news/press/details?NewsID=944&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",588, 1b3f24b3775ec2de3907c8721b9f6aea,1.406,,, 
oc192,/about/infooc/news/press/details?NewsID=959&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",522, 94ef17a415d7a9bc48a1a3f2f2fceff2,1.46,,, 
oc193,/about/infooc/news/press/details?NewsID=930&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",358, 9526466a887e5c442d14a8e0a43569a5,1.182,,, 
oc194,/about/infooc/news/press/details?NewsID=978&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",570, dda0aceeae9cf28fbe6b8f526dfa7a92,1.307,,, 
oc195,/about/infooc/news/press/details?NewsID=999&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",738, 1e6c7416ee6c0f693227d34477bc606a,1.366,,, 
oc196,/about/infooc/news/press/details?NewsID=974&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",803, 8e012f1ebfade66bb3c6a4d839d1a0a2,1.268,,, 
oc197,/about/infooc/news/press/details?NewsID=838&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",575, b1fce2b41790a95181a0229b8613d570,0.985,,, 
oc198,/about/infooc/news/press/details?NewsID=934&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",412, f7672f4756e506559c43442df93908fa,0.942,,, 
oc199,/about/infooc/news/press/details?NewsID=955&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",424, 46e0def908f67a0b785a97ca322531cf,0.955,,, 
oc200,/about/infooc/news/press/details?NewsID=953&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",411, 6dfe2cba51741380ad112ef5e93e4596,0.99,,, 
oc201,/about/infooc/news/press/details?NewsID=878&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",528, c04851c1169e88f1a16ae7033f96d377,1.341,,, 
oc202,/about/infooc/news/press/details?NewsID=834&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",487, 98386138a7223905d90fb1ba1735c9f6,1.382,,, 
oc203,/about/infooc/news/press/details?NewsID=872&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",683, fe3bcf7898fbaa66c2e6efe8cd32a30f,1.284,,, 
oc204,/about/infooc/news/press/details?NewsID=859&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",501, b466b557dcf91354ccceaf87b654d8f6,1.342,,, 
oc205,/about/infooc/news/press/details?NewsID=857&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",457, 104a5af1d7abfb8ff6543e645b6a076c,1.493,,, 
oc206,/about/infooc/news/press/details?NewsID=1021&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",694, b59ed922a011586725ef59b8ae7ee0d9,1.377,,, 
oc207,/about/infooc/news/press/details?NewsID=993&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",522, 9b23411e02297c77722ffb9dcbc39ea6,1.448,,, 
oc208,/about/infooc/news/press/details?NewsID=853&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",360, 738fbdb5697b92396b424a0af41414e0,1.307,,, 
oc209,/about/infooc/news/press/details?NewsID=832&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",473, 13211ba5ce9056125eadef9a6f65e5bf,1.526,,, 
oc210,/about/infooc/news/press/details?NewsID=890&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",548, d7327bc9785854f637e319e64074f545,1.347,,, 
oc211,/about/infooc/news/press/details?NewsID=891&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",730, bf31e4f0b8deddf720094977da97c2b3,1.448,,, 
oc212,/about/infooc/news/press/details?NewsID=920&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",579, 6d9708f0a51b209b052e044fe947072a,1.551,,, 
oc213,/about/infooc/news/press/details?NewsID=918&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",1128, 4c89b03402624c2752d8ba4575f1e6ee,0.892,,, 
oc214,/about/infooc/news/press/details?NewsID=929&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",639, 118631321ad97416f0db2e3ffcdfe3e5,0.939,,, 
oc215,/about/infooc/news/press/details?NewsID=1017&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",552, 3b9fe7fb8f75a58efe3611db75f301e5,1.458,,, 
oc216,/about/infooc/news/press/details?NewsID=1039&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",448, df77b6f1266b719d2145ac48e0745057,1.293,,, 
oc217,/about/infooc/news/press/details?NewsID=787&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",514, 441c2394bdedbf9943a7b33553175f92,1.393,,, 
oc218,/about/infooc/news/press/details?NewsID=1038&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",790, dc14ff4f908443ba7ac57f381d54b94a,1.499,,, 
oc219,/about/infooc/news/press/details?NewsID=1013&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",346, 2c3febaaa67499049f7ea3844c14cbb2,1.128,,, 
oc220,/about/infooc/news/press/details?NewsID=1014&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",559, 94a882b63a7db4fc2b0048e0976a1e67,1.289,,, 
oc221,/about/infooc/news/press/details?NewsID=880&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",489, 576a3430012cc9832c2cba0b0f11ee55,1.394,,, 
oc222,/about/infooc/news/press/details?NewsID=824&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",434, e077174a7cef9d52372dec1d7fb5895e,1.283,,, 
oc223,/about/infooc/news/press/details?NewsID=883&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",504, 6b0559f094c6a87ec5404565bdcfcaa7,1.401,,, 
oc224,/about/infooc/news/press/details?NewsID=1010&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",786, 71ad8751362166408375f6f0635cec1a,1.093,,, 
oc225,/about/infooc/news/press/details?NewsID=907&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",720, 7729f30593975c6668a72d0bb8233271,1.076,,, 
oc226,/about/infooc/news/press/details?NewsID=945&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",707, 4125809abfdf5f0e64dd2afad296c714,1.079,,, 
oc227,/about/infooc/news/press/details?NewsID=941&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",569, 1dc8297ae2df0031264fbca2457ec98a,1.471,,, 
oc228,/news/displaynews?NewsID=4507&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",541, 11cd6745df41e1b0a2a2726279762f0d,0.983,,, 
oc229,/news/displaynews?NewsID=4848&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",364, ef03dd1924696913e31e6165a38724eb,1.203,,, 
oc230,/about/infooc/news/press/details?NewsID=1003&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",591, f4dcde0926b5d1ea141146c9f7c13e26,1.351,,, 
oc231,/about/infooc/news/press/details?NewsID=956&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",424, 79577d1b2ebf02e556895eae601b634,1.636,,, 
oc232,/about/infooc/news/press/details?NewsID=952&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",437, 69a2a4f232ec8b94c436950214ea01cd,1.022,,, 
oc233,/about/infooc/news/press/details?NewsID=931&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",326, 594fc07c47483984674aa1343777e17d,2.053,,, 
oc234,/about/infooc/news/press/details?NewsID=977&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",680, fd7e1321530a39f25fded62f0f0e970d,1.31,,, 
oc235,/about/infooc/news/press/details?NewsID=856&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",523, 1c7fb7d0d509914bfd0d4fe8cc1c0a48,1.344,,, 
oc236,/about/infooc/news/press/details?NewsID=835&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",467, e0cf2c7bc8895dbc5479ace6004b4aaa,1.26,,, 
oc237,/about/infooc/news/press/details?NewsID=894&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",484, f0e6638a16b881fb8acc472133a8f7de,1.227,,, 
oc238,/about/infooc/news/press/details?NewsID=831&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",488, 2943874e93383a4cc55c341297a00e8b,1.22,,, 
oc239,/about/infooc/news/press/details?NewsID=990&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",774, cce82a5fe228be244f340ab3edab68f3,1.123,,, 
oc240,/about/infooc/news/press/details?NewsID=791&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",392, e0128b474dc6208aa0b1594d43b43f66,1.242,,, 
oc241,/about/infooc/news/press/details?NewsID=904&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",429, 56de1fe66212c71bb1b597c642281794,1.518,,, 
oc242,/about/infooc/news/press/details?NewsID=1046&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",474, f3c7c63bbced79ad4c439c738f96cfdd,1.341,,, 
oc243,/about/infooc/news/press/details?NewsID=915&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",535, 10c68798f3c6c5b8f02053d78827f3a1,1.344,,, 
oc244,/about/infooc/news/press/details?NewsID=897&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",505, e6edf655620ecdeca12ef0d1a6d2d6c,1.315,,, 
oc245,/about/infooc/news/press/details?NewsID=1080&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",835, 5d7d6d6a286c0f9f3bccb6232ac7c5cb,1.358,,, 
oc246,/about/infooc/news/press/details?NewsID=1040&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",486, 720b6d2c9c971729b2627c66807d5da,1.385,,, 
oc247,/about/infooc/news/press/details?NewsID=926&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",492, 1a535a673ac113a69c4e8e295892f1d2,1.182,,, 
oc248,/about/infooc/news/press/details?NewsID=923&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",661, 5af096bb51ed315f461115e090a24928,1.002,,, 
oc249,/about/infooc/news/press/details?NewsID=889&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",765, 190adf72cf9629d262152b4d22757a40,1.112,,, 
oc250,/about/infooc/news/pub/directory,,200, OK, Indexable,,"Orange County,  California - Civic Center Area Directory ",268, ecf81523a2099376a8a035dcb9463352,1.565,,, 
oc251,/about/infooc/news/press/details?NewsID=1043&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",392, d1af75853ceb1a8389d758e330fc1a88,0.935,,, 
oc252,/about/infooc/news/press/details?NewsID=886&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",513, 17368841a87d16a62f8d7ddb25e56113,1.457,,, 
oc253,/about/infooc/news/press/details?NewsID=1009&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",439, d004f587cc8973a3990cd3ad918dbb4f,0.936,,, 
oc254,/about/infooc/news/press/details?NewsID=985&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",417, 64ee3288aba8736a0212fd0942b0e5bd,1.389,,, 
oc255,/about/infooc/news/press/details?NewsID=901&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",413, a268825f0221d48cd7af248af2ed11f7,0.945,,, 
oc256,/about/infooc/photocontest17/result.asp,,200, OK, Indexable,,"Orange County,  California - “Love Orange County” Photo Contest Result ",349, 54ed4e95999a560380735ff51f3181d6,0.937,,, 
oc257,/about/infooc/news/press/details?NewsID=937&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",525, 56ed7ce7174fe83a49f7af1ae58273f4,1.364,,, 
oc258,/about/infooc/news/press/details?NewsID=912&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",449, f17fc29edb3d21cd02ecd73efc47a69b,1.276,,, 
oc259,/about/infooc/news/press/details?NewsID=996&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",2947, cf0d6bab2c8200cd53ca0388e62c8ab7,1.467,,, 
oc260,/about/infooc/news/press/details?NewsID=875&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",536, 5bfbe0390992a7ec1d8a2454b4a5b505,0.779,,, 
oc261,/about/infooc/news/press/details?NewsID=850&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",581, 1662930ef1413605eb41b6815d9cec22,1.157,,, 
oc262,/about/infooc/news/press/details?NewsID=971&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",765, e270a35619ee19d4d807ed9d09e0ad49,1.31,,, 
oc263,/news/displaynews?NewsID=4496&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",763, fb326885e45d522d7dd281b5cf119c8c,1.394,,, 
oc264,/news/displaynews?NewsID=4849&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",398, 46326c91a78164c98e64989398e767fb,1.508,,, 
oc265,/news/displaynews?NewsID=4882&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",521, 79381a85de5c0985864e127a5666e110,0.905,,, 
oc266,/about/infooc/news/press/details?NewsID=1087&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",484, ad14d48601f8f6118bf14d6a5d120c0c,1.294,,, 
oc267,/about/infooc/news/press/details?NewsID=1083&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",827, 42e06788e127827e31a9ef70ef0e227c,1.263,,, 
oc268,/about/infooc/news/press/details?NewsID=1078&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",880, 3d260a59c48e12d6fd74c38d21fb09a2,1.251,,, 
oc269,/news/displaynews?NewsID=4500&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",469, f0f9092220e0f53c0461c481a75c25fe,0.819,,, 
oc270,/about/infooc/news/press/details?NewsID=902&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",556, 7d0c627451f7958050aea7820e0ac49,1.457,,, 
oc271,/about/infooc/news/press/details?NewsID=900&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",434, 76fb1aed88bd3135224e3ffc2be4028a,1.634,,, 
oc272,/about/infooc/news/press/details?NewsID=908&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",466, f3f01f31c0c1b7f91375115e32f7762f,1.546,,, 
oc273,/about/infooc/news/press/details?NewsID=913&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",481, 66b84ffd9bd8ef2dd3f76d4495f4eeb6,1.36,,, 
oc274,/about/infooc/news/press/details?NewsID=911&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",359, 7c71fd5b66391c1c70e1f44aa9d738f6,1.282,,, 
oc275,/about/infooc/news/pub/occharter,,200, OK, Indexable,,"Orange County,  California - OC Charter ",238, 92d3d56aed7d526985d9ac48eaef71c7,1.845,,, 
oc276,/about/infooc/news/press/details?NewsID=922&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",455, a281fe224a131ff3f0d042da61ae2fbc,1.274,,, 
oc277,/news?NewsID=1529&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News ",2453, 6eba897fc313096ac84f93a1e3a65c52,1.477,,, 
oc278,/about/infooc/news/press/details?NewsID=919&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",405, 97641c0fbc1f1fbbb386c46ddb383a95,1.359,,, 
oc279,/about/infooc/news/press/details?NewsID=1016&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",351, 334430e32b7a75ab0e86cbaa4b2b5990,1.261,,, 
oc280,/about/infooc/news/press/details?NewsID=789&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",503, 132f06a43641883981a57cee3e41ca64,1.008,,, 
oc281,/about/infooc/news/press/details?NewsID=826&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",358, dfd76251bb40e6ac86df2f4762ef6024,0.828,,, 
oc282,/about/infooc/news/press/details?NewsID=885&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",643, f22ecd6b03f3780d3e4d223758ef148d,1.441,,, 
oc283,/about/infooc/news/press/details?NewsID=1005&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",497, e6957108ddc8799b624c22182a9ea693,0.855,,, 
oc284,/news/displaynews?NewsID=4689&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",976, b7d1db0b94d7bdc13939862fcaa0de9e,0.984,,, 
oc285,/about/infooc/news/press/details?NewsID=989&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",939, 12edb721c67f5b2e045f0fcbe007101d,1.258,,, 
oc286,/about/infooc/news/press/details?NewsID=792&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",493, 29c01d6d36a882f8c5da3a34c007bca4,0.861,,, 
oc287,/news/displaynews?NewsID=4567&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",396, f6e36a45f0ee01a1674e8ab4829ee3ea,1.2,,, 
oc288,/about/infooc/news/press/details?NewsID=933&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",538, 3b4025ee2a355ea9dc4341dd9d29de54,1.252,,, 
oc289,/about/infooc/news/press/details?NewsID=837&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",425, 7a1e56942aa12283a1255cbac670955a,0.714,,, 
oc290,/about/infooc/news/press/details?NewsID=992&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",449, 321efd4876848f085e92ff6ceaef23d8,1.08,,, 
oc291,/about/infooc/news/press/details?NewsID=1081&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",532, c896f6ae5ee4741d03410d3e6b149937,0.757,,, 
oc292,/about/infooc/news/press/details?NewsID=854&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",735, e64ea0f2333d269f41a79ce984e38698,0.856,,, 
oc293,/about/infooc/news/press/details?NewsID=896&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",402, d20fc80256e3d1e1ff0a8c1d74af9081,0.875,,, 
oc294,/about/infooc/news/press/details?NewsID=968&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",473, a0d6838ac34e7531eee06cb06431c443,1.476,,, 
oc295,/news/displaynews?NewsID=5401&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",645, 38937c12bc6c23823d52dce4970653f3,1.199,,, 
oc296,/about/infooc/news/press/details?NewsID=962&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",488, 678825f4f24017cdf6f70e17d00c81d8,1.248,,, 
oc297,/about/infooc/news/press/details?NewsID=965&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",477, 9c7891e4c3c7c6d38ef44e19408e151a,1.384,,, 
oc298,/about/infooc/news/press/details?NewsID=866&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",487, 72cb87efef850d958737eb64011d77f1,1.281,,, 
oc299,/about/infooc/news/press/details?NewsID=865&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",743, ccfe02bd831caf1edb18d33687948a6d,1.308,,, 
oc300,/about/infooc/news/press/details?NewsID=869&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",550, b531797bb061d129ff6a222c40aac1c2,1.322,,, 
oc301,/about/infooc/news/press/details?NewsID=840&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",400, 7db2b26909d1fa2b64739dc115e1b7bf,1.409,,, 
oc302,/about/infooc/news/press/details?NewsID=862&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",711, d53be1f657673fdad2f697437252121d,1.458,,, 
oc303,/about/infooc/news/press/details?NewsID=860&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",1238, b572d5156d0162dc3d1dfe981149b236,1.41,,, 
oc304,/about/infooc/news/press/details?NewsID=847&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",538, 48b6668329e08bf6e52283c2d7cc7130,0.789,,, 
oc305,/about/infooc/news/press/details?NewsID=863&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",575, 76c622a5a1cfaa5bfe52f3bec630ec86,1.234,,, 
oc306,/about/infooc/news/press/details?NewsID=961&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",377, 81a90168943573ba8639bdb98c48a443,1.58,,, 
oc307,/about/infooc/news/press/details?NewsID=981&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",632, b6dd9fbbd143b539008c4910183d50f5,1.6,,, 
oc308,/about/infooc/news/press/details?NewsID=980&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",455, 22428bd48b2bfcbf0e4916e97b0dd3a3,1.65,,, 
oc309,/about/infooc/news/press/details?NewsID=841&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",535, 6fec6ae293a5e5a5e7473aa7577a64ea,1.591,,, 
