id,url,parent_id, Status Code, Status, Indexability, Indexability Status, Title 1, Word Count, Hash, Response Time, Last Modified, Redirect URL, Redirect Type
oc310,/about/infooc/news/press/details?NewsID=946&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",626, 1ace6f8d67bf9d1c924751ba2cc54a64,1.054,,, 
oc311,/about/infooc/news/press/details?NewsID=1008&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",432, 18bdd582430e8fc44b1b275ee9b9ce4,1.729,,, 
oc312,/about/infooc/news/press/details?NewsID=940&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",521, 86acaf675f2c785dfb82538e960f7d4d,1.446,,, 
oc313,/about/infooc/news/press/details?NewsID=870&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",409, 456fe60654b29887534033b21323242a,0.967,,, 
oc314,/about/infooc/news/press/details?NewsID=984&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",1676, f60021e8cba162bc36497a71a98fca21,1.364,,, 
oc315,/about/infooc/news/press/details?NewsID=986&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",470, dc41f0a5862b96669405c5cfa86e1421,1.353,,, 
oc316,/about/infooc/news/press/details?NewsID=829&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",372, 4a46805cd22fb8d11a1eea6a6951568,1.476,,, 
oc317,/about/infooc/news/press/details?NewsID=1004&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",452, 979f03d8448f002a15910b3a7a97237,1.351,,, 
oc318,/about/infooc/news/press/details?NewsID=938&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",571, 8d08df37b9f23db11c0c9d94f8763114,1.85,,, 
oc319,/about/infooc/news/press/details?NewsID=972&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",501, 5c2de6669735426147f28b1019fb87eb,1.632,,, 
oc320,/about/infooc/news/press/details?NewsID=936&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",512, f3a435016d97be6d4f7129ecd413c4e4,1.905,,, 
oc321,/about/infooc/news/press/details?NewsID=951&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",519, 2de00caa5fa0743a37924b1e10957f7e,1.385,,, 
oc322,/about/infooc/news/press/details?NewsID=997&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",411, 42604ce46f05e87d6e76040e063bef2f,1.718,,, 
oc323,/news,,200, OK, Indexable,,"Orange County,  California - News ",2453, 69f3263c637f4b7a2d700372d5f33f0,1.568,,, 
oc324,/about/infooc/news/press/details?NewsID=995&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",624, 4ba4b0940823adb1f56464ab5ce72b46,1.849,,, 
oc325,/about/infooc/news/press/details?NewsID=932&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",737, 754a8a8377cf952a13217913517b70c0,0.935,,, 
oc326,/about/infooc/news/press/details?NewsID=976&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",703, 6f0b7f7ac53ea7c7d9dac283a38f651a,1.55,,, 
oc327,/about/infooc/news/press/details?NewsID=855&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",490, 62d75d43428a3cd87bdd4dceb7ce7e90,1.15,,, 
oc328,/about/infooc/news/press/details?NewsID=876&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",565, 92f3543c046e9a7f13fac7408b15802e,1.464,,, 
oc329,/about/infooc/news/press/details?NewsID=851&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",609, 3787174b026692e47d775276205556b7,1.428,,, 
oc330,/about/infooc/news/press/details?NewsID=836&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",374, 24880bcdcb7b3cbb99b4269dedb71e12,1.266,,, 
oc331,/about/infooc/news/press/details?NewsID=970&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",617, 85f6e6eb3b8c85bb7da258f5eabfd2b9,1.5,,, 
oc332,/about/infooc/news/press/details?NewsID=991&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",515, 919d8350cbc9b538b1f89a6b39afd5df,1.553,,, 
oc333,/about/infooc/news/press/details?NewsID=830&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",517, 1f4ab1fe086a1f9265e517797beccd2c,1.265,,, 
oc334,/about/infooc/news/press/details?NewsID=874&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",984, f10974a159c496b7565c1b5da2b01e4f,1.132,,, 
oc335,/about/infooc/news/press/details?NewsID=925&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",558, 6694d9800b3c52364d06d202ce465252,1.28,,, 
oc336,/about/infooc/news/press/details?NewsID=928&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",566, b8e68b349946faca11dfb39152822e40,1.228,,, 
oc337,/about/infooc/news/press/details?NewsID=924&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",419, a8bdce8f87318feec6ea8c9553b5d567,1.587,,, 
oc338,/about/infooc/news/press/details?NewsID=921&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",412, ff1a97c2930c81a81423cb0eff3247ea,1.316,,, 
oc339,/about/infooc/news/press/details?NewsID=1018&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",614, 55dca3cf466f68104237271520044324,0.769,,, 
oc340,/about/infooc/news/press/details?NewsID=788&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",532, 53d732d87b1c4cd8d08546d18851046c,1.531,,, 
oc341,/about/infooc/news/press/details?NewsID=887&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",764, 4fbd2f29e65d6f4db6d3305ef3eb4025,1.506,,, 
oc342,/about/infooc/news/press/details?NewsID=888&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",617, 13dc50de9c92e4117a4a99eece57bfed,1.172,,, 
oc343,/about/infooc/news/press/details?NewsID=825&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",513, bf3378b2c02145900ae2702bb69b12ea,1.447,,, 
oc344,/about/infooc/news/press/details?NewsID=884&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",561, 71c9b7e9d36541f74ad478ee3f23164d,1.57,,, 
oc345,/about/infooc/news/press/details?NewsID=1007&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",490, 9b31d73f9284e2395a7aeace7ef0401f,1.501,,, 
oc346,/about/infooc/news/press/details?NewsID=903&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",366, 8fa5c89cb635e7e309859b89a7156439,1.473,,, 
oc347,/about/infooc/news/press/details?NewsID=949&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",397, e41f74103204d0f176a221641d9663ef,1.309,,, 
oc348,/about/infooc/news/press/details?NewsID=1045&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",293, 48832053c014d5b46f974f229309bd75,1.319,,, 
oc349,/about/infooc/news/press/details?NewsID=983&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",2281, fd6d9bbbc09516f2bd97d910dbf55de9,1.452,,, 
oc350,/news/displaynews?NewsID=4521&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",588, 8d17fd6d3b9ba5a25f03e41537c6326a,1.066,,, 
oc351,/about/infooc/news/press/details?NewsID=790&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",495, 67bf3cd60589418dcbbe7f830e80546f,1.074,,, 
oc352,/about/infooc/news/press/details?NewsID=828&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",310, ed5b700e7088f89ef081eb7c78188a42,1.642,,, 
oc353,/about/infooc/news/press/details?NewsID=987&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",479, 764d0d3a6dd3c015a7244c8499984e9a,1.463,,, 
oc354,/about/infooc/news/press/details?NewsID=914&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",527, a336fc46d2eabd1074f4e17dd423225b,0.94,,, 
oc355,/about/infooc/news/press/details?NewsID=935&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",690, 5424a7974c7dcd163025131f89bc57aa,1.413,,, 
oc356,/about/infooc/news/press/details?NewsID=994&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",426, 597a7f1b1ec2ad7d570a7cb4a6ba9772,1.406,,, 
oc357,/about/infooc/news/press/details?NewsID=939&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",980, bd62a593e582fcf4b23880aa769247fc,1.414,,, 
oc358,/about/infooc/news/press/details?NewsID=973&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",514, 350525392baa2d882ec06ad46478873b,1.405,,, 
oc359,/about/infooc/news/press/details?NewsID=910&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",399, e1ba2c69d9ee64c404ff2ed34edbf6f,1.118,,, 
oc360,/about/infooc/news/press/details?NewsID=998&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",497, a662050b363d900cd156d67649e1f8ed,1.388,,, 
oc361,/about/infooc/news/press/details?NewsID=839&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",438, 8dc94611041300602144eb557ee9bca8,1.402,,, 
oc362,/about/infooc/news/press/details?NewsID=898&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",401, c1b41fae88cebeaf5742e364e7b1a362,1.595,,, 
oc363,/about/infooc/news/press/details?NewsID=877&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",387, 5e5b68d0f5ba90190698ae73359dd46,1.42,,, 
oc364,/about/infooc/news/press/details?NewsID=873&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",625, a419bc2d0e2f7aa5d70254b733d9179d,1.306,,, 
oc365,/about/infooc/news/press/details?NewsID=1041&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",611, 476a79680ac2ca14cfc5ec73e2aa0dfd,1.421,,, 
oc366,/about/infooc/news/press/details?NewsID=1020&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",595, 4eeecf12069f082f27e71f2e8d74e670,1.568,,, 
oc367,/about/infooc/news/press/details?NewsID=852&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",561, 67d47635425f339ccdc3f02f99bb5d36,1.464,,, 
oc368,/about/infooc/news/press/details?NewsID=906&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",413, 70b36f1c289ea8544bf50c3de0d1284c,1.268,,, 
oc369,/about/infooc/news/press/details?NewsID=917&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",547, afd9c9983c9b4389a49a6b9060b8fb20,1.59,,, 
oc370,/about/infooc/news/press/details?NewsID=895&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",388, 7b3f81655f7f8c566e791dc6d3db9289,1.296,,, 
oc371,/about/infooc/news/press/details?NewsID=1082&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",450, b36cb4694e38d7eb618fc077730d4ebe,1.743,,, 
oc372,/news/displaynews?NewsID=4846&TargetID=1,,200, OK, Indexable,,"Orange County,  California - News Details ",427, 46461c52ae16badc241c87c5c2488262,1.726,,, 
oc373,/about/infooc/news/press/details?NewsID=1012&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",451, 60a983229df725b3d183357a9f03d920,2.034,,, 
oc374,/about/infooc/news/press/details?NewsID=1015&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",292, e7c26f4dc238cf4b2c2f52acc054b518,1.626,,, 
oc375,/about/infooc/news/press/details?NewsID=881&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",692, 4d07e1b8e456c3d0f5d2af534a12d283,1.452,,, 
oc376,/about/infooc/news/press/details?NewsID=1001&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",472, 94da83cf79f03f8ae2c79db5c79aaf2d,1.417,,, 
oc377,/about/infooc/news/press/details?NewsID=943&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",437, b16f6e50e8fdb76bd7c19430f917c7e,1.383,,, 
oc378,/about/infooc/news/press/details?NewsID=909&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",951, 68f25e275d92c4287c2ccb4256a4b4c7,1.416,,, 
oc379,/about/infooc/news/press/details?NewsID=979&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",436, 88357a0b15da5b01d06cc93d2ae4a63a,1.626,,, 
oc380,/about/infooc/news/press/details?NewsID=954&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",420, 8291487467eed61f9aff0b10e3ccbfb7,1.67,,, 
oc381,/about/infooc/news/press/details?NewsID=858&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",514, a3434a7318c6829de3f29ca3f6cb7620,0.817,,, 
oc382,/about/infooc/news/press/details?NewsID=833&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",913, 626b843b889a8786182b1fa9d0dabe36,1.633,,, 
oc383,/about/infooc/news/press/details?NewsID=1085&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",370, 7c80b0849116e74ba4b0a4c033f575eb,1.213,,, 
oc384,/about/infooc/news/press/details?NewsID=892&TargetID=93,,200, OK, Indexable,,"Orange County,  California - Press Releases ",909, 1266d733f1177de04e008e915532f0d7,1.621,,, 
oc385,/howdoi/payfor,,200, OK, Indexable,,"Orange County,  California - Pay for ",246, 9f1178fe1f8ab1173e777d4eda085c50,0.964,,, 
oc386,/residents/gov/redistricting/workstations,,200, OK, Indexable,,"Orange County,  California - Public Redistricting Computer Workstations ",305, 36310f5de28f407f273224879ff936d2,2.307,,, 
oc387,/howdoi/applyformain,,200, OK, Indexable,,"Orange County,  California - Apply For (main) ",231, 5eba2242d96269c1ec4d35629a251577,0.918,,, 
oc388,/residents/gov/legislative/guidelines,,200, OK, Indexable,,"Orange County,  California - Legislative Guidelines ",291, 8bef6192f848996af09e06d7919245fb,1.681,,, 
oc389,/residents/gov/redistricting/proposals,,200, OK, Indexable,,"Orange County,  California - Redistricting Proposals Submitted ",270, 72c40617a4c40588fc9741e004c47f0b,1.543,,, 
oc390,/residents/law/safety/fire,,200, OK, Indexable,,"Orange County,  California - Fire Departments ",516, 73ec1e3293156be1f6a078b2267d35f1,1.915,,, 
oc391,/about/infooc/intouch/directory/catele,,200, OK, Indexable,,"Orange County,  California - California Tele ",323, a217b69107bac08c0c9848db03659038,1.699,,, 
oc392,/about/emergency/report/animal,,200, OK, Indexable,,"Orange County,  California - Animal Abuse ",244, ad0e2c72ab6abc3ad7d6973b56895182,1.786,,, 
oc393,/about/emergency/preparation/flood,,200, OK, Indexable,,"Orange County,  California - Flood Emergency ",423, ba153b8b1821d624f62b2aed1582e06f,1.649,,, 
oc394,/residents/gov/legislative/,,200, OK, Indexable,,"Orange County,  California - Legislative Affairs ",321, a69055c716924bf757c9be44ed90b972,1.816,,, 
oc395,/about/emergency/assistance/clinics,,200, OK, Indexable,,"Orange County,  California - Clinics & Hospital Locations ",242, 4a16bcb41b8d8f3358cd8b980112b0dc,1.917,,, 
oc396,/howdoi/learnabout,,200, OK, Indexable,,"Orange County,  California - Learn About ",279, db6680378ddc73e72b1fa8ace72fb99e,1.081,,, 
oc397,/residents/gov/legislative/delegation,,200, OK, Indexable,,"Orange County,  California - OC Legislative Delegation ",342, a442a1de413c2fafb504c89c8a72f489,1.686,,, 
oc398,/about/emergency/preparation/earthquake,,200, OK, Indexable,,"Orange County,  California - Earthquake Emergency ",384, 27571990dafe2569138d19665e14806b,1.794,,, 
oc399,/howdoi/getacopyof,,200, OK, Indexable,,"Orange County,  California - Get a Copy of ",269, b6efcdc292eb3d720b90b1195735c071,0.937,,, 
oc400,/civica/admin/multisession-logout.asp,,200, OK, Indexable,,"Orange County,  California - Admin - Logout ",23, 79591dc1b828f2c6581e45e3535ab54f,0.377,,, 
oc401,/about/emergency/terrorism/reportsubstance,,200, OK, Indexable,,"Orange County,  California - Reporting a Suspicious Substance ",380, b32b88a461c360760bce66f6baa93673,1.997,,, 
oc402,/about/emergency/terrorism/usmilitary,,200, OK, Indexable,,"Orange County,  California - U.S. Military ",275, 9be3482efe06134467ddd9fe6af910cb,1.654,,, 
oc403,/about/infooc/intouch/directory/usgovtele,,200, OK, Indexable,,"Orange County,  California - US Gov. Tele ",345, ef77c1431cadd7bfdc6dfd63f61dd508,1.84,,, 
oc404,/about/emergency/terrorism/reportactivity,,200, OK, Indexable,,"Orange County,  California - Reporting Suspicious Activity ",282, 1f63e6f798fd5ae99034def28d8b6c63,1.689,,, 
oc405,/residents/law/safety/police,,200, OK, Indexable,,"Orange County,  California - Police Departments ",376, 140cbe38122c72d600e1b85dd03315a1,1.952,,, 
oc406,/about/infooc/links/oc/state,,200, OK, Indexable,,"Orange County,  California - State Government ",226, ef545b1abff7955acf5aeb3a3012b7ec,1.696,,, 
oc407,/residents/gov/legislative/platform,,200, OK, Indexable,,"Orange County,  California - Legislative Platform ",235, 8ebf0b21c0d49b8781527ead119ea30b,2.5,,, 
oc408,/about/emergency/preparation/fire,,200, OK, Indexable,,"Orange County,  California - Fire Emergency ",477, a0375d1faffc141ad859536d4468f0a7,1.76,,, 
oc409,/howdoi/registerpg,,200, OK, Indexable,,"Orange County,  California - Register ",220, 355b2f22265be7f248e853f713d7b17e,0.863,,, 
oc410,/residents/gov/legislative/archives,,200, OK, Indexable,,"Orange County,  California - Platform Archives ",272, c8046c4eafddc0ec2b9239023699d656,1.764,,, 
oc411,/about/infooc/intouch/directory/building,,200, OK, Indexable,,"Orange County,  California - Building & Facilities ",894, 25e13be5839d36e47c7cf4c05004fd39,1.382,,, 
oc412,/about/emergency/preparation/tsunami,,200, OK, Indexable,,"Orange County,  California - Tsunami Emergency ",475, 7a39cc1d16b43dcabf02d272eb897c18,1.671,,, 
oc413,/residents/gov/legislative/countygrantopps,,200, OK, Indexable,,"Orange County,  California - County Grant Opportunities ",311, dd5241f6700a537eff891603245f1932,1.117,,, 
oc414,/about/emergency/disaster/claim,,200, OK, Indexable,,"Orange County,  California - Declare a Disaster Claim ",305, e88258bd89efa03a8f43feef31c7c3fb,1.696,,, 
oc415,/about/emergency/terrorism/prepare,,200, OK, Indexable,,"Orange County,  California - Domestic Preparedness ",406, 1c1b69700a7b76891733f17b3cfbee0a,1.979,,, 
oc416,/about/infooc/intouch/directory/satele,,200, OK, Indexable,,"Orange County,  California - Santa Ana Tele ",299, 177949963b1763d58c612906e7193806,2.023,,, 
oc417,/residents/gov/redistricting/resources,,200, OK, Indexable,,"Orange County,  California - Maps & Resources ",296, 79b9ec90a0e5b14cf90d205e405f89cb,1.629,,, 
oc418,/howdoi/reportpg,,200, OK, Indexable,,"Orange County,  California - Report ",249, 15d8585bebf7fb0be467dbd87a8ecb46,1.052,,, 
oc419,/about/emergency/preparation/thunderstorm,,200, OK, Indexable,,"Orange County,  California - Thunderstorm Emergency ",463, 608683593ac19e039982aaaf145b4f02,1.737,,, 
oc420,/residents/gov/redistricting/agenda,,200, OK, Indexable,,"Orange County,  California - Agendas & Minutes ",390, 3f8a4b63bd137b3ec24db007eec81a43,2.432,,, 
oc421,/about/emergency/preparation/excessive,,200, OK, Indexable,,"Orange County,  California - Excessive Heat Emergency ",292, 1170d038e411ecd02832fd61b44b9223,1.534,,, 
oc422,/residents/gov/redistricting/kit,,200, OK, Indexable,,"Orange County,  California - Redistricting Demographic Submittal Kit ",687, e966b3d5a14b6f181bf4475f1ba74360,1.436,,, 
oc423,/residents/gov/redistricting/news,,200, OK, Indexable,,"Orange County,  California - Latest News ",309, acc7c0d43d5450f3748699916b7bfaed,2.168,,, 
oc424,/news?Type=1&targetID=1,,200, OK, Indexable,,"Orange County,  California - News ",2453, 130308141c681e7742c131667b508424,2.045,,, 
oc425,/news/2012,,200, OK, Indexable,,"Orange County,  California - 2012 ",344, eeb96f4fa8fba6dba79db16304108176,1.136,,, 
oc426,/residents/gov/legislative/countygrantopps/state,,200, OK, Indexable,,"Orange County,  California - State Grants ",230, a9dd9a0f1cc2fe4332afcf8ac7778953,0.864,,, 
oc427,/news?Type=1&targetID=39,,200, OK, Indexable,,"Orange County,  California - News ",2453, 6c45d0e3e33c17dfc0ab0998042f6f9e,1.403,,, 
oc428,/residents/gov/legislative/countygrantopps/fed,,200, OK, Indexable,,"Orange County,  California - Federal Grants ",231, 1d20df3bd5e22dbb6e63837733aae52d,0.977,,, 
oc429,/news?Type=1&targetID=94,,200, OK, Indexable,,"Orange County,  California - News ",2453, 120c89ad074c06353a2ceeff6c298373,1.424,,, 
oc430,/residents/gov/legislative/countygrantopps/notify_me,,200, OK, Indexable,,"Orange County,  California - Notify me of a Grant Opportunity ",267, 2e8fe72fb2ed2c0e918429f838dadcc5,1.22,,, 
oc431,/residents/gov/maps,,200, OK, Indexable,,"Orange County,  California - Maps & Directions ",363, 96e82e73f40acc572431f59c7dcb21e7,1.552,,, 
oc432,/residents/gov/redistricting/kit2,,200, OK, Indexable,,"Orange County,  California - Redistricting Demographic Submittal Kit-2 ",221, 36d68051f5ab7235986048ebe548d333,1.818,,, 
oc433,/residents/gov/legislative/countygrantopps/new,,200, OK, Indexable,,"Orange County,  California - New Grant Opportunities ",234, 821e551af3c2faca9611f97a3c532fb6,0.853,,, 
oc434,/residents/gov/legislative/countygrantopps/foundation,,200, OK, Indexable,,"Orange County,  California - Foundation Grants ",230, 9020721643c64faa1b41c601d931e1c8,0.867,,, 
oc435,/about/openoc/,,200, OK, Indexable,,"Orange County,  California - OpenOC ",444, b09e661f0cd61dec11f6f364962b327a,2,,, 
oc450,/news/2016,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.702,,, 
oc451,/news/2015,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.651,,, 
oc452,/about/infooc/news/pio,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.666,,, 
oc453,/about/infooc/news/press/1998,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.628,,, 
oc454,/about/infooc/news/press/1995,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.614,,, 
oc455,/about/infooc/news/press/1996,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.655,,, 
oc456,/about/infooc/news/press/2012,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.624,,, 
oc457,/about/infooc/news/press/2010,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.68,,, 
oc458,/about/infooc/news/press/2017,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.683,,, 
oc459,/about/infooc/news/press/2009,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.691,,, 
oc460,/about/infooc/news/press/2007,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.589,,, 
oc461,/residents/law/courtaccess,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.78,,, 
oc462,/about/infooc/links/counties,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.666,,, 
oc463,/about/emergency/disaster,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.711,,, 
oc464,/residents/voting,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.791,,, 
oc465,/residents/voting/citizenship,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.656,,, 
oc466,/residents/health/disease,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.895,,, 
oc467,/contact/browser,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.754,,, 
oc468,/residents/gov/elected,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.649,,, 
oc469,/howdoi/applyfor,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.266,,, 
oc470,/about/infooc/civic_center_building_transitions,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.614,,, 
oc471,/visitors/wilderness,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.758,,, 
oc472,/residents/taxes/refund,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.668,,, 
oc473,/services/employment,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.318,,, 
oc474,/services/cert/death,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.623,,, 
oc475,/about/emergency/assistance/food,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.525,,, 
oc476,/residents/taxes,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.275,,, 
oc477,/residents/health/baby,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.628,,, 
oc478,/residents/property,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.299,,, 
oc479,/about/infooc/links,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.713,,, 
oc480,/about/infooc/pension,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.634,,, 
oc481,/residents/law/report,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.723,,, 
oc482,/services/cert/birth,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.449,,, 
oc483,/residents/health/abuse/animalabuse,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.632,,, 
oc484,/services/animal,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.905,,, 
oc485,/about/infooc/photocontest17/loveoc_result,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.648,,, 
oc486,/contact/comment,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.635,,, 
oc487,/residents/financial/seniorasst,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.884,,, 
oc488,/visitors/historic,,500, Internal Server Error, Non-Indexable, Server Error,,0,,0.929,,, 
